Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Plymouth,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2,Compact,Coupe,35.0,28.0,535.0,2000.0
Plymouth,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2,Compact,Coupe,35.0,28.0,535.0,2000.0
Plymouth,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,30.0,23.0,535.0,2000.0
Plymouth,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,30.0,23.0,535.0,2000.0
Chrysler,2002,regular unleaded,234.0,6.0,AUTOMATIC,four wheel drive,4,Large,Sedan,24.0,16.0,1013.0,25520.0
Chrysler,2002,regular unleaded,200.0,6.0,AUTOMATIC,four wheel drive,4,Large,Sedan,26.0,18.0,1013.0,22790.0
Chrysler,2002,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4,Large,Sedan,24.0,16.0,1013.0,28415.0
Chrysler,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,19.0,1013.0,23180.0
Chrysler,2003,regular unleaded,234.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,17.0,1013.0,25910.0
Chrysler,2003,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,17.0,1013.0,28805.0
Chrysler,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,19.0,1013.0,23480.0
Chrysler,2004,regular unleaded,234.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,17.0,1013.0,26210.0
Chrysler,2004,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,17.0,1013.0,29105.0
Bentley,2011,premium unleaded (required),495.0,9.0,AUTOMATIC,all wheel drive,4,Large,Sedan,17.0,10.0,520.0,74078.125
Bentley,2012,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,4,Large,Sedan,17.0,10.0,520.0,74078.125
Bentley,2013,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,4,Large,Sedan,17.0,10.0,520.0,74078.125
Bentley,2011,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,4,Large,Sedan,18.0,11.0,520.0,74078.125
Bentley,2012,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,4,Large,Sedan,19.0,11.0,520.0,74078.125
Bentley,2013,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,4,Large,Sedan,19.0,11.0,520.0,74078.125
Bentley,2014,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,20.0,12.0,520.0,74078.125
Bentley,2010,premium unleaded (required),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,17.0,10.0,520.0,74078.125
Bentley,2014,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,20.0,13.0,520.0,74078.125
Bentley,2015,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,23.0,13.0,520.0,74078.125
Bentley,2014,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,24.0,15.0,520.0,74078.125
Bentley,2014,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,24.0,15.0,520.0,74078.125
Bentley,2014,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,21.0,12.0,520.0,74078.125
Bentley,2015,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,20.0,12.0,520.0,74078.125
Bentley,2015,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,21.0,12.0,520.0,74078.125
Bentley,2015,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,21.0,12.0,520.0,74078.125
Bentley,2015,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,24.0,14.0,520.0,74078.125
Bentley,2015,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,24.0,14.0,520.0,74078.125
Bentley,2015,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,25.0,15.0,520.0,74078.125
Bentley,2015,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,20.0,12.0,520.0,74078.125
Bentley,2015,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,25.0,15.0,520.0,74078.125
Bentley,2016,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,24.0,14.0,520.0,74078.125
Bentley,2016,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,25.0,15.0,520.0,74078.125
Bentley,2016,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,24.0,14.0,520.0,74078.125
Bentley,2016,premium unleaded (required),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,21.0,12.0,520.0,74078.125
Bentley,2016,premium unleaded (required),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,20.0,12.0,520.0,74078.125
Bentley,2016,premium unleaded (required),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,21.0,12.0,520.0,74078.125
Bentley,2016,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,25.0,15.0,520.0,74078.125
Bentley,2016,premium unleaded (required),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,20.0,12.0,520.0,74078.125
Bentley,2010,premium unleaded (required),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,17.0,10.0,520.0,74078.125
Bentley,2011,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,17.0,10.0,520.0,74078.125
Bentley,2012,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,19.0,11.0,520.0,74078.125
Bentley,2013,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,19.0,11.0,520.0,74078.125
Bentley,2013,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,24.0,14.0,520.0,74078.125
Bentley,2014,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,24.0,14.0,520.0,74078.125
Bentley,2014,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,20.0,12.0,520.0,74078.125
Bentley,2014,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,24.0,14.0,520.0,74078.125
Bentley,2011,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,19.0,12.0,520.0,74078.125
Bentley,2012,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Convertible,19.0,12.0,520.0,74078.125
Bentley,2010,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,19.0,12.0,520.0,74078.125
Bentley,2011,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,19.0,12.0,520.0,74078.125
Bentley,2012,flex-fuel (premium unleaded required/E85),495.0,9.0,AUTOMATIC,all wheel drive,2,Midsize,Coupe,19.0,12.0,520.0,74078.125
Bentley,2001,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2,Large,Coupe,15.0,10.0,520.0,74078.125
Bentley,2001,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2,Large,Coupe,15.0,10.0,520.0,74078.125
Bentley,2001,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2,Large,Coupe,15.0,10.0,520.0,74078.125
Bentley,2001,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2,Large,Coupe,15.0,10.0,520.0,74078.125
Bentley,2003,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2,Large,Coupe,15.0,10.0,520.0,74078.125
Bentley,2003,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2,Large,Coupe,15.0,10.0,520.0,74078.125
Lincoln,2001,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4,Large,Sedan,23.0,15.0,61.0,39660.0
Lincoln,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4,Large,Sedan,23.0,15.0,61.0,39895.0
Lincoln,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4,Large,Sedan,23.0,15.0,61.0,38185.0
Lincoln,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4,Large,Sedan,23.0,15.0,61.0,38790.0
Lincoln,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4,Large,Sedan,23.0,15.0,61.0,39775.0
Lincoln,2017,regular unleaded,305.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,61.0,44560.0
Lincoln,2017,regular unleaded,305.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,24.0,16.0,61.0,46560.0
Lincoln,2017,regular unleaded,305.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,24.0,16.0,61.0,49515.0
Lincoln,2017,premium unleaded (recommended),227.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,25.0,17.0,61.0,55915.0
Lincoln,2017,premium unleaded (recommended),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,18.0,61.0,62915.0
Lincoln,2017,premium unleaded (recommended),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,18.0,61.0,53915.0
Lincoln,2017,premium unleaded (recommended),227.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,25.0,17.0,61.0,64915.0
Lincoln,2017,regular unleaded,305.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,61.0,47515.0
Ford,1998,regular unleaded,195.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,26.0,17.0,4199.0,2655.0
Ford,1999,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,26.0,17.0,4199.0,2702.0
Ford,2000,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,27.0,18.0,4199.0,2937.0
Ford,1998,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4,Midsize,Sedan,32.0,21.0,4199.0,2000.0
Ford,1998,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4,Midsize,Sedan,32.0,21.0,4199.0,2000.0
Ford,1998,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4,Midsize,Sedan,32.0,21.0,4199.0,2000.0
Ford,1998,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4,Midsize,Sedan,32.0,21.0,4199.0,2000.0
Ford,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4,Midsize,Sedan,31.0,21.0,4199.0,2000.0
Ford,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4,Midsize,Sedan,31.0,21.0,4199.0,2000.0
Ford,2000,regular unleaded,170.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,27.0,18.0,4199.0,2000.0
Ford,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4,Midsize,Sedan,31.0,21.0,4199.0,2079.0
Rolls-Royce,2001,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,2,Large,Convertible,15.0,10.0,86.0,74078.125
Toyota,2017,regular unleaded,137.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35.0,27.0,2031.0,18750.0
Toyota,2017,regular unleaded,137.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,36.0,28.0,2031.0,19490.0
Toyota,2015,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,42.0,30.0,2031.0,18965.0
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,38.0,29.0,2031.0,18965.0
Toyota,2015,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,40.0,30.0,2031.0,19665.0
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,37.0,29.0,2031.0,19895.0
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,36.0,27.0,2031.0,17550.0
Toyota,2015,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,37.0,28.0,2031.0,16950.0
Toyota,2015,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,37.0,28.0,2031.0,21495.0
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,38.0,29.0,2031.0,22025.0
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,37.0,29.0,2031.0,22955.0
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,37.0,29.0,2031.0,19195.0
Toyota,2015,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,40.0,30.0,2031.0,22725.0
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,38.0,29.0,2031.0,18565.0
Toyota,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,42.0,30.0,2031.0,19135.0
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,38.0,29.0,2031.0,19135.0
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,37.0,29.0,2031.0,20065.0
Toyota,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,37.0,28.0,2031.0,17300.0
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,37.0,29.0,2031.0,23125.0
Toyota,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,37.0,28.0,2031.0,21665.0
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,38.0,29.0,2031.0,22195.0
Toyota,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,40.0,30.0,2031.0,19835.0
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,37.0,29.0,2031.0,20635.0
Toyota,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,40.0,30.0,2031.0,22895.0
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,36.0,27.0,2031.0,17900.0
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,38.0,29.0,2031.0,18735.0
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,37.0,29.0,2031.0,19365.0
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,35.0,28.0,2031.0,22680.0
Toyota,2017,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,40.0,30.0,2031.0,21300.0
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,36.0,28.0,2031.0,18500.0
Toyota,2017,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,35.0,27.0,2031.0,21665.0
Toyota,2017,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,40.0,30.0,2031.0,19335.0
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,35.0,28.0,2031.0,21900.0
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,36.0,28.0,2031.0,21825.0
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,36.0,28.0,2031.0,18935.0
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,35.0,28.0,2031.0,20445.0
Volkswagen,1992,regular unleaded,158.0,4.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,26.0,18.0,873.0,2000.0
Volkswagen,1992,regular unleaded,178.0,6.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,23.0,16.0,873.0,2000.0
Volkswagen,1993,regular unleaded,178.0,6.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,23.0,16.0,873.0,2000.0
Volkswagen,1994,regular unleaded,178.0,6.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,22.0,16.0,873.0,2000.0
Chevrolet,1994,regular unleaded,120.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,28.0,22.0,1385.0,2000.0
Chevrolet,1996,regular unleaded,120.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,29.0,21.0,1385.0,2000.0
Chevrolet,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,53000.0
Chevrolet,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,57000.0
Chevrolet,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,62000.0
Chevrolet,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,58000.0
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,68160.0
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,64160.0
Chevrolet,2015,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,15.0,1385.0,74078.125
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,63160.0
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,64000.0
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,55000.0
Chevrolet,2015,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,15.0,1385.0,74078.125
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,73450.0
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,64450.0
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,69450.0
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,60000.0
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,59000.0
Chevrolet,2015,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,15.0,1385.0,74078.125
Chevrolet,2015,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,15.0,1385.0,74078.125
Chevrolet,2015,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,15.0,1385.0,74078.125
Chevrolet,2015,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,15.0,1385.0,74078.125
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,68450.0
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,59160.0
Chevrolet,2016,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,15.0,1385.0,74078.125
Chevrolet,2016,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,15.0,1385.0,74078.125
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,70145.0
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,65145.0
Chevrolet,2016,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,15.0,1385.0,74078.125
Chevrolet,2016,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,15.0,1385.0,74078.125
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,68855.0
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,59855.0
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,64400.0
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,74078.125
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,63855.0
Chevrolet,2016,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,15.0,1385.0,74078.125
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,59400.0
Chevrolet,2016,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,15.0,1385.0,74078.125
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,60400.0
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,64855.0
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,29.0,17.0,1385.0,69145.0
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,29.0,17.0,1385.0,55400.0
Chevrolet,2017,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,15.0,1385.0,74078.125
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,16.0,1385.0,59905.0
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,25.0,16.0,1385.0,74078.125
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,16.0,1385.0,65195.0
Chevrolet,2017,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,15.0,1385.0,74078.125
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,25.0,16.0,1385.0,59450.0
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,16.0,1385.0,55450.0
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,16.0,1385.0,70195.0
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,25.0,16.0,1385.0,68905.0
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,16.0,1385.0,65450.0
Chevrolet,2017,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,15.0,1385.0,74078.125
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,16.0,1385.0,69905.0
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,25.0,16.0,1385.0,69195.0
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,25.0,16.0,1385.0,63905.0
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,25.0,16.0,1385.0,69450.0
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,16.0,1385.0,60450.0
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,25.0,16.0,1385.0,74078.125
Chevrolet,2017,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,15.0,1385.0,74078.125
Chevrolet,2017,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,15.0,1385.0,74078.125
Chevrolet,2017,premium unleaded (required),495.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,15.0,1385.0,74078.125
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,25.0,16.0,1385.0,73905.0
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,25.0,16.0,1385.0,64450.0
